user,item,ts
6940,4624,4515
8441,399,4515
2661,2569,4515
5870,4916,4515
1767,1836,4515
8211,6515,4515
6622,6777,4515
8769,6198,4515
5938,2518,4515
8770,5055,4515
2872,3444,4515
1458,5026,4516
1691,3837,4516
6409,1647,4516
6409,6961,4516
6374,5168,4516
1137,2507,4516
8181,3402,4516
4738,5440,4516
6679,5262,4516
6679,4269,4516
930,702,4516
8765,5026,4516
8733,3895,4516
8733,2009,4516
8771,3837,4516
4691,5675,4516
7152,2614,4516
7152,4077,4516
8772,4745,4516
8772,3173,4516
8773,626,4516
3495,2149,4516
7316,3163,4516
7316,5396,4516
7405,1949,4516
5292,5877,4516
5968,3761,4516
8774,6317,4516
4843,5689,4516
7376,1363,4516
8775,2952,4516
5391,268,4516
5298,5141,4516
7170,3262,4516
8776,2624,4517
8776,1799,4517
8049,6223,4517
6152,5768,4517
6645,6801,4517
8777,30,4517
8777,3193,4517
6494,5772,4517
3781,5650,4517
6567,5998,4517
5040,6873,4517
8778,843,4517
7126,2873,4517
7126,4318,4517
1441,4238,4517
4691,116,4517
4691,2400,4517
4691,3618,4517
5068,6962,4517
8271,5718,4517
8779,5267,4517
3851,6963,4517
3851,6964,4517
3851,6965,4517
6308,5602,4517
8780,6703,4517
7440,6853,4517
8152,4795,4517
8781,2234,4517
8781,3735,4517
8782,1367,4517
535,172,4517
535,5450,4517
8783,2463,4517
8783,4117,4517
3127,6966,4517
8784,4959,4517
7856,6391,4517
7856,3622,4517
8785,3702,4517
6289,4124,4517
4287,873,4517
8786,1729,4517
2945,6967,4517
8679,791,4517
6542,1511,4517
8787,2347,4518
7249,6814,4518
6820,525,4518
7200,6968,4518
4621,4958,4518
3722,2267,4518
8747,6969,4518
950,1778,4518
8470,5764,4518
5753,108,4518
5753,6200,4518
5753,3641,4518
5753,2894,4518
7222,6970,4518
8518,5936,4518
8236,2255,4518
8788,1901,4518
8788,6971,4518
5017,5026,4518
700,3237,4518
8221,3263,4518
7568,423,4518
7568,1131,4518
7568,6972,4518
7568,6187,4518
6073,4494,4518
7330,1979,4518
7330,1358,4518
7330,2026,4518
7330,6973,4518
7330,6974,4518
4089,6975,4518
8789,4426,4518
1607,6137,4518
8790,5098,4518
4898,4900,4518
4027,765,4518
8791,6976,4518
8791,1936,4518
5458,3183,4519
8792,1020,4519
1800,3825,4519
5538,6977,4519
5231,6274,4519
6750,1970,4519
7437,3667,4519
8365,6978,4519
6480,2009,4519
1729,3262,4519
1729,6467,4519
6460,6069,4519
1939,6311,4519
8793,4560,4519
6030,2702,4519
6030,5083,4519
8290,6979,4519
8794,6493,4519
350,6980,4519
2084,2321,4519
8795,1674,4519
6570,6868,4519
6570,6171,4519
6570,6742,4519
8796,26,4519
8687,2213,4519
2601,6814,4519
8293,3919,4519
7130,3856,4520
8797,4008,4520
8792,2444,4520
4260,4150,4520
4260,6981,4520
6742,1402,4520
8798,6450,4520
1441,5739,4520
6314,5314,4520
4191,2365,4520
994,4423,4520
4356,3837,4520
1374,6664,4520
6850,5758,4520
2193,3449,4520
8057,5090,4520
5389,3321,4520
1731,6449,4520
8799,2741,4520
5174,4495,4520
6771,1935,4520
3276,6982,4520
249,6983,4520
1542,3182,4520
1620,6968,4520
7952,5158,4520
8800,6984,4520
8800,5796,4520
8801,2669,4521
8801,2212,4521
8802,5880,4521
8803,6985,4521
8803,6986,4521
8803,6987,4521
7587,1642,4521
8138,2782,4521
5835,3429,4521
552,6506,4521
1635,4368,4521
8804,6864,4521
799,2377,4521
1224,6798,4521
2784,6988,4521
7580,4616,4521
1769,6989,4521
8094,2773,4521
8805,1809,4521
4956,3776,4521
2287,1402,4521
2287,2313,4521
6073,6990,4521
3667,3189,4521
3667,2227,4521
3667,5711,4521
3667,4124,4521
8806,6069,4521
8514,4599,4521
5255,6393,4521
5079,4560,4521
8807,697,4521
8808,3957,4521
333,6291,4521
8797,1116,4522
3785,6860,4522
8116,1207,4522
5843,1520,4522
5843,6675,4522
5843,5666,4522
5843,2009,4522
5843,2739,4522
5843,1970,4522
5843,4136,4522
6152,6740,4522
8627,4849,4522
7758,6991,4522
5107,2508,4522
5107,3744,4522
8809,6032,4522
285,6236,4522
3690,3690,4522
8810,3956,4522
1412,5508,4522
8053,4931,4522
5407,5403,4522
5407,6992,4522
6377,756,4522
8811,4436,4522
8812,4547,4522
199,2801,4522
6577,2412,4522
8793,6993,4522
1317,5794,4522
8813,6994,4522
3127,5552,4522
8560,6995,4522
7484,3684,4522
8814,3919,4522
8814,6996,4522
5397,4090,4522
5397,2815,4522
8432,4449,4522
7168,3001,4522
871,6802,4522
2847,6622,4522
5616,487,4523
4690,6997,4523
6152,5655,4523
6152,5450,4523
354,3335,4523
8815,1877,4523
8815,4560,4523
8608,26,4523
3547,2256,4523
8816,6049,4523
6454,2119,4523
3495,2352,4523
5096,5836,4523
4356,6968,4523
4598,6998,4523
4598,6127,4523
8817,1248,4523
8817,6400,4523
8817,4796,4523
6026,3276,4523
8818,5449,4523
2432,1601,4523
6022,6999,4523
3396,3229,4523
8432,1558,4523
7148,5849,4523
2847,7000,4523
6552,3405,4524
2322,2271,4524
2322,756,4524
2322,3571,4524
2322,7001,4524
8819,1162,4524
8820,879,4524
8820,3644,4524
8820,4588,4524
2940,1813,4524
4644,5534,4524
4509,7002,4524
1983,7003,4524
7841,5396,4524
8821,2970,4524
7904,7004,4524
5699,5556,4524
6554,3395,4524
8429,4139,4524
8691,1930,4524
6314,7005,4524
6314,5178,4524
6314,5086,4524
8822,1706,4524
8822,1935,4524
6429,3690,4524
8773,2438,4524
8773,1923,4524
8773,5572,4524
8773,4721,4524
8773,6078,4524
8823,7006,4524
8068,4438,4524
8272,4339,4524
5292,5524,4524
3759,1648,4524
2544,6155,4524
2875,2183,4524
7470,6233,4524
2314,6606,4524
7129,7007,4524
7129,7008,4524
5181,1528,4524
8824,6610,4524
8825,3776,4524
4259,1040,4524
8826,7009,4525
6688,1231,4525
8732,1014,4525
3165,4966,4525
8827,3456,4525
7902,6968,4525
8828,784,4525
8828,4277,4525
2046,3860,4525
2450,1613,4525
1475,5026,4525
2843,6403,4525
1172,7010,4525
5068,7011,4525
808,1834,4525
808,5179,4525
1738,6275,4525
2110,6595,4525
3682,4255,4525
6125,4340,4525
6125,6346,4525
8165,4238,4525
4137,2737,4525
1304,5718,4525
3036,6968,4525
8829,5848,4525
8829,2421,4525
6455,3487,4525
8830,1276,4525
8830,1309,4525
8830,1850,4525
8830,6889,4525
8830,5645,4525
8830,2368,4525
8028,3955,4525
4798,4907,4525
8143,2772,4525
8143,4271,4525
8143,4528,4525
7050,6873,4525
7479,3967,4525
180,1665,4525
3023,4703,4525
2766,3333,4525
8652,3236,4525
3737,5258,4525
8831,6080,4525
7719,1436,4525
8832,2368,4525
6706,4103,4526
4212,3083,4526
1957,1135,4526
1330,5310,4526
8833,5498,4526
5107,6212,4526
4329,37,4526
1614,4223,4526
7850,1604,4526
2047,7012,4526
8427,7013,4526
3167,1241,4526
3167,6102,4526
5753,2329,4526
5753,2600,4526
7432,2404,4526
1441,2858,4526
8834,6123,4526
8835,6662,4526
7501,5795,4526
3738,3910,4526
8836,507,4526
8750,7014,4526
4584,3281,4526
8684,5174,4526
8167,789,4526
8167,4588,4526
7534,3442,4526
899,7015,4526
3728,4511,4526
7444,7016,4526
1641,1135,4526
3839,1906,4526
5235,5754,4527
5235,3596,4527
5235,7017,4527
8837,3888,4527
4474,1647,4527
8819,3159,4527
8838,3955,4527
2004,7018,4527
5402,2541,4527
8839,4934,4527
6653,2195,4527
8840,6015,4527
8518,1381,4527
4330,7019,4527
4330,7020,4527
8236,2585,4527
8841,2273,4527
8841,4077,4527
8209,1970,4527
8842,7021,4527
8842,3156,4527
659,5524,4527
659,6897,4527
8843,2047,4527
7278,3725,4527
8844,1617,4527
7129,1248,4527
7129,815,4527
7129,1688,4527
2414,2795,4527
5630,5618,4527
8845,7022,4527
4485,5557,4527
8846,7023,4527
5900,1931,4528
2561,5376,4528
4015,2608,4528
4015,3628,4528
4015,3217,4528
4015,4511,4528
1903,6852,4528
8847,4780,4528
8847,7024,4528
8848,5810,4528
8849,1305,4528
4263,6768,4528
5597,4709,4528
8779,2528,4528
8482,4187,4528
8850,3616,4528
8850,3644,4528
8850,6270,4528
5800,2594,4528
3822,6123,4528
8514,3913,4528
1515,2378,4528
4717,5026,4528
2308,4180,4528
7879,6078,4528
6350,7025,4528
1577,7026,4528
8851,1003,4529
8673,7027,4529
2116,3019,4529
8852,7028,4529
7260,2027,4529
6897,4160,4529
3093,3517,4529
8853,2586,4529
5596,1705,4529
5729,7029,4529
8256,4187,4529
8256,5514,4529
8389,6015,4529
3274,7030,4529
8009,7031,4529
8854,1728,4529
8855,5565,4529
6290,5627,4529
5070,7032,4529
5070,3614,4529
8522,6954,4529
7335,2676,4529
8856,1026,4529
3899,5299,4529
6005,2229,4529
7548,7033,4530
8424,1523,4530
8005,3403,4530
5354,5009,4530
8535,5400,4530
2049,1218,4530
1829,7034,4530
8819,1050,4530
8819,1037,4530
8819,5040,4530
6935,3673,4530
2092,989,4530
1681,3592,4530
4762,7035,4530
8857,4581,4530
2917,5170,4530
2139,7036,4530
2841,597,4530
5893,2541,4530
5893,6426,4530
8858,4118,4530
7082,6055,4530
4598,4520,4530
8859,5463,4530
8859,7037,4530
8859,7038,4530
8860,4560,4530
4394,7039,4530
8861,4438,4530
6073,6949,4530
6900,1152,4530
1064,5764,4530
3266,7040,4530
8862,4031,4530
2700,6801,4530
8863,4247,4530
8863,4438,4530
8864,3834,4530
8864,4281,4530
3040,7041,4530
942,5556,4530
5392,3844,4530
5446,3594,4530
8865,6580,4530
8626,1020,4530
8626,5532,4530
8626,5989,4530
8866,7042,4530
8867,1392,4531
8867,4631,4531
1490,4077,4531
3661,5534,4531
8868,2461,4531
8868,7043,4531
7780,1621,4531
7780,4998,4531
8869,850,4531
1154,6662,4531
5893,2462,4531
458,233,4531
8109,2402,4531
490,7044,4531
490,7045,4531
490,7046,4531
490,4408,4531
1659,7047,4531
8274,7048,4531
5380,1326,4531
8870,728,4531
3127,7049,4531
8871,6801,4531
5492,2663,4531
5492,5188,4531
5492,5335,4531
5492,5275,4531
4008,803,4531
8872,7050,4531
6603,2648,4531
8873,6037,4531
8873,4340,4531
7051,2459,4531
8874,1675,4531
6224,3569,4531
4165,3583,4531
2410,5643,4531
8875,5024,4531
7548,5141,4532
7548,4699,4532
7548,6530,4532
8876,4030,4532
4391,4916,4532
8877,2367,4532
8810,6878,4532
1983,7051,4532
3763,7052,4532
5796,4163,4532
8878,3757,4532
8394,984,4532
8879,7053,4532
1478,2412,4532
8858,6087,4532
8880,7054,4532
8880,6145,4532
6030,4627,4532
6030,6145,4532
4598,2189,4532
8290,6656,4532
3310,3650,4532
3102,35,4532
7521,951,4532
3937,5218,4532
2540,7055,4532
3876,3249,4532
3876,3250,4532
3876,5654,4532
3075,2982,4532
8863,7056,4532
4704,973,4532
3737,5498,4532
1110,6155,4532
3899,5462,4532
1316,5170,4532
1316,1114,4532
1316,1167,4532
1316,4547,4532
1316,3224,4532
1316,4220,4532
449,4124,4533
8577,5581,4533
8577,6692,4533
8577,3126,4533
3920,5553,4533
8877,6286,4533
6311,2848,4533
8881,1121,4533
8882,5801,4533
8882,6131,4533
7037,6341,4533
80,4187,4533
6145,7057,4533
6145,6869,4533
6145,3504,4533
6145,6975,4533
8883,7058,4533
7798,5003,4533
1022,6569,4533
8884,1060,4533
8885,572,4533
8885,581,4533
8885,902,4533
8885,7059,4533
8885,6328,4533
8886,6450,4533
8887,1866,4533
5251,4105,4533
5251,7060,4533
8863,6949,4533
3737,5795,4533
2536,5463,4533
2536,5527,4533
2536,7038,4533
7815,7061,4533
673,2009,4533
8888,6749,4534
4812,2720,4534
6689,2276,4534
6689,4166,4534
1030,5849,4534
8889,4064,4534
8890,3667,4534
8891,1268,4534
8892,1700,4534
8892,7062,4534
532,4673,4534
6454,5493,4534
4906,2006,4534
5322,2060,4534
8893,5935,4534
8894,1922,4534
8895,1227,4534
8895,1167,4534
8895,1809,4534
911,6597,4534
8782,1879,4534
7752,6527,4534
7752,2138,4534
5492,6754,4534
5492,3022,4534
5492,3343,4534
5492,7063,4534
5492,7064,4534
3181,4669,4534
662,4988,4534
662,4966,4534
8896,5406,4534
8433,3442,4534
4259,2005,4534
4259,2887,4534
8897,5110,4534
8897,2585,4534
5709,2957,4535
5923,6340,4535
4093,1551,4535
33,1631,4535
8898,7065,4535
8898,3429,4535
1838,5873,4535
1983,6453,4535
1983,7066,4535
4574,2168,4535
4574,4133,4535
8899,7067,4535
7447,2214,4535
8900,4138,4535
8901,5477,4535
803,484,4535
8413,2833,4535
2070,555,4535
5255,4803,4535
3181,3418,4535
5658,3203,4535
6563,1471,4535
114,5683,4535
8450,4858,4535
109,6707,4535
2400,7068,4535
2400,4893,4535
3227,4030,4535
3227,3108,4535
3227,6213,4535
8902,2834,4535
3156,2288,4536
3156,4406,4536
3156,5471,4536
8287,3045,4536
2999,3955,4536
2116,7020,4536
3501,6498,4536
1639,3449,4536
8903,4699,4536
8904,2674,4536
7314,4015,4536
8905,1151,4536
6011,7069,4536
1051,4110,4536
8482,5203,4536
8008,7070,4536
8357,3684,4536
8900,7071,4536
8859,5322,4536
6940,4881,4536
8560,4560,4536
8543,4822,4536
8112,4872,4536
8112,4596,4536
8906,5953,4536
8073,1692,4536
8073,7072,4536
1896,2769,4536
8006,1923,4537
2378,7020,4537
2378,7052,4537
6152,2378,4537
4846,5901,4537
1983,4743,4537
6306,1611,4537
6306,2273,4537
6306,4077,4537
7518,7073,4537
5339,2391,4537
8907,5411,4537
3169,5430,4537
6171,7074,4537
5322,2559,4537
5322,5005,4537
5322,2466,4537
8908,7075,4537
8043,3811,4537
3310,1230,4537
8861,7076,4537
8909,684,4537
2055,4858,4537
8910,6371,4537
8911,1159,4537
3266,7077,4537
5190,2998,4537
2568,5567,4537
3594,1241,4537
3075,4757,4537
5391,6759,4537
4026,3779,4537
5446,5565,4537
1222,6876,4537
8912,7078,4537
3397,2824,4537
8126,3185,4537
1167,7017,4537
5888,2455,4538
3583,4943,4538
8913,561,4538
8913,6597,4538
8914,1866,4538
8507,2541,4538
8507,5211,4538
294,4146,4538
4621,1030,4538
2949,6475,4538
8915,6862,4538
8288,4560,4538
3353,811,4538
1922,1989,4538
4698,4802,4538
6659,3882,4538
8527,5315,4538
2962,4587,4538
8779,5158,4538
2094,7079,4538
2094,5393,4538
4793,1137,4538
5500,4361,4538
5430,5518,4538
8916,7080,4538
8916,3811,4538
1318,6190,4538
8729,4908,4538
8729,6332,4538
8729,6903,4538
8729,7081,4538
8729,3174,4538
8729,4751,4538
8729,4662,4538
8729,7082,4538
8729,3960,4538
8484,3018,4538
8917,2468,4538
8917,3119,4538
8917,4047,4538
8917,3203,4538
8917,4438,4538
8918,4329,4538
8919,4538,4538
6593,6637,4538
6218,1250,4538
8920,6051,4538
8921,443,4538
6034,4989,4538
8443,3098,4539
7919,1146,4539
7919,6877,4539
6996,3760,4539
6996,2615,4539
6996,4998,4539
6996,2840,4539
8922,4956,4539
8923,1963,4539
7705,1068,4539
7705,414,4539
7705,1112,4539
7705,3340,4539
8915,3941,4539
8924,2288,4539
8925,2751,4539
8771,6051,4539
8926,4413,4539
775,2289,4539
8927,5315,4539
8528,2324,4539
8528,2262,4539
3901,1359,4539
3901,3418,4539
957,6814,4539
8928,2448,4539
8928,4744,4539
8928,5930,4539
1961,2215,4539
8929,6444,4539
7306,2633,4539
166,2536,4539
8930,5076,4539
6739,4088,4539
6126,6628,4539
6126,7083,4539
8931,5953,4539
5424,5659,4539
5424,5882,4539
7453,5989,4539
5630,4284,4539
2127,5407,4539
2127,7020,4539
7718,550,4539
5677,2782,4540
4792,7084,4540
5901,451,4540
5901,1821,4540
5901,4742,4540
4690,919,4540
4690,2862,4540
4690,5386,4540
8695,4576,4540
8695,4962,4540
3055,6762,4540
8904,2149,4540
8904,2585,4540
8904,4037,4540
5939,4281,4540
8365,7085,4540
8932,2569,4540
8041,4750,4540
8041,5547,4540
8933,4001,4540
567,685,4540
5202,3478,4540
1478,885,4540
5678,2804,4540
6938,406,4540
6938,4966,4540
3182,4331,4540
8934,6959,4540
8782,6958,4540
2032,1520,4540
2032,7058,4540
8560,4037,4540
8729,1016,4540
5668,3661,4540
7204,6112,4540
8931,7073,4540
8935,3738,4540
8936,2282,4540
8937,1383,4540
5446,3401,4540
5398,1250,4540
7778,4216,4540
8938,6075,4541
4690,4047,4541
845,5439,4541
1333,7086,4541
1677,5588,4541
8939,5758,4541
4959,5523,4541
5429,3969,4541
792,6873,4541
8940,5666,4541
8940,4184,4541
714,3802,4541
582,7087,4541
8941,4256,4541
5525,7088,4541
3169,4045,4541
8068,3787,4541
8068,7089,4541
8942,2756,4541
6545,4964,4541
3295,2202,4541
3295,4238,4541
3918,3043,4541
7419,1945,4541
8943,1152,4541
5899,7049,4541
7453,309,4541
7453,3305,4541
7453,6460,4541
7453,1586,4541
7453,1809,4541
7453,4310,4541
3325,4187,4541
8944,3283,4541
3499,6253,4541
625,1711,4541
3285,4238,4541
7817,7090,4542
8945,4247,4542
8945,4511,4542
8945,6796,4542
8945,6597,4542
8116,2956,4542
4015,3062,4542
5200,4124,4542
8946,6481,4542
3563,1794,4542
3563,636,4542
3563,6079,4542
1277,3191,4542
2470,6102,4542
8899,7091,4542
8899,4630,4542
8947,4599,4542
8947,6672,4542
5322,885,4542
4769,4162,4542
8948,561,4542
8949,4699,4542
2220,2387,4542
1748,4642,4542
8950,1487,4542
2070,2880,4542
3181,3744,4542
8687,7092,4542
5453,1883,4542
8951,2113,4542
8951,7093,4542
8952,7094,4542
8953,5844,4543
8954,5448,4543
5235,3300,4543
2906,5473,4543
3415,7095,4543
8955,4786,4543
8507,5047,4543
5371,854,4543
5371,4448,4543
8956,1759,4543
4392,3550,4543
8638,2026,4543
8710,7096,4543
8957,2034,4543
8957,7097,4543
6513,4529,4543
6513,6158,4543
1624,4966,4543
1412,7098,4543
4102,6678,4543
2993,5376,4543
8958,11,4543
4828,5047,4543
8069,4438,4543
7738,7099,4543
3118,4915,4543
8959,4528,4543
3999,6968,4543
4801,3629,4543
951,1476,4543
8960,1396,4543
8960,7100,4543
2657,5674,4543
4537,5047,4543
8961,1513,4543
8961,5645,4543
8961,2354,4543
8962,5807,4543
8962,3656,4543
8098,67,4543
7584,5717,4543
7584,7101,4543
7212,5292,4543
1110,5643,4543
8963,3065,4543
8963,3133,4543
8963,3673,4543
4177,5504,4544
8102,3039,4544
8964,2551,4544
3884,7102,4544
6831,6968,4544
6061,7103,4544
5371,1794,4544
8965,6143,4544
8462,1141,4544
79,4079,4544
4787,5301,4544
2371,6968,4544
2371,7020,4544
6039,1970,4544
6039,3586,4544
7267,5526,4544
378,7104,4544
8966,2083,4544
8966,2761,4544
8966,7105,4544
8966,5112,4544
8966,7104,4544
8966,6078,4544
8966,5945,4544
8967,2382,4544
7080,1773,4544
8968,7106,4544
8969,6604,4544
8970,7107,4544
6146,567,4544
6146,922,4544
8895,11,4544
7441,7108,4544
8380,4663,4544
722,6814,4544
1887,5327,4544
1887,3618,4544
8911,6829,4544
8971,6462,4544
7341,4975,4544
5434,542,4544
5434,7109,4544
7453,67,4544
7453,3782,4544
7453,3947,4544
7453,2350,4544
7168,2766,4544
4995,6685,4544
5545,2919,4544
6034,7110,4544
7816,4297,4544
3905,3865,4545
7631,3203,4545
8196,2124,4545
6806,5964,4545
6806,3262,4545
3004,3142,4545
3346,5549,4545
8972,6916,4545
8973,7111,4545
1983,5552,4545
1984,6968,4545
8974,2941,4545
8974,1624,4545
3849,555,4545
4301,6831,4545
8975,2863,4545
5849,1292,4545
8976,7000,4545
8976,7112,4545
8967,4666,4545
4378,563,4545
3309,2058,4545
7246,1971,4545
8692,4927,4545
8692,5721,4545
8136,2183,4545
476,7113,4545
7441,2511,4545
8977,2951,4545
7010,4282,4545
5277,5505,4545
2436,1513,4545
8978,4353,4545
4526,1907,4545
5042,4619,4545
7899,4669,4545
2905,832,4545
2905,7057,4545
2905,986,4545
2905,1344,4545
2905,3480,4545
2905,3112,4545
2905,5508,4545
8979,6483,4545
419,5478,4545
8708,5127,4545
6901,484,4545
2580,6753,4545
2580,4599,4545
7522,3045,4545
3971,7114,4545
7988,7115,4545
8745,3799,4546
8980,7116,4546
873,2844,4546
8981,4846,4546
8982,5629,4546
1699,6798,4546
8983,1358,4546
6716,1176,4546
2450,7117,4546
2450,6860,4546
8984,553,4546
7260,1866,4546
4427,66,4546
5835,658,4546
5835,4312,4546
7993,4511,4546
5849,1621,4546
7327,3567,4546
8812,1552,4546
2323,6824,4546
2025,7118,4546
3851,6421,4546
8985,4327,4546
3982,112,4546
3982,607,4546
5964,6598,4546
2040,181,4546
3540,4223,4546
8859,6894,4546
3633,2248,4546
3633,6503,4546
8841,2615,4546
8841,4993,4546
3088,2816,4546
8861,7119,4546
5360,4187,4546
5360,6116,4546
6673,5178,4546
8986,3805,4546
8986,7120,4546
8986,5927,4546
8987,863,4546
2332,4047,4546
7334,5111,4546
6854,5935,4546
6854,7121,4546
899,7117,4546
6268,6125,4546
8988,7107,4546
2114,6877,4546
8989,6595,4546
4505,5544,4546
8375,6497,4546
8990,3332,4546
3227,4498,4546
3227,5297,4546
37,6269,4546
4239,7020,4546
8126,2262,4546
8991,1657,4547
8991,3920,4547
873,6269,4547
1279,610,4547
8992,3894,4547
6975,7122,4547
1025,7123,4547
8670,3871,4547
7262,6606,4547
1478,1284,4547
8993,1920,4547
8993,7017,4547
6365,6561,4547
7144,2385,4547
974,5908,4547
8994,151,4547
5929,1020,4547
8995,2292,4547
8097,1005,4547
3075,4599,4547
7453,3765,4547
7453,2374,4547
7453,5073,4547
8996,2171,4548
3612,3566,4548
8997,4724,4548
8997,6142,4548
5909,875,4548
2211,5471,4548
7365,7124,4548
1538,7125,4548
8777,3531,4548
8972,5610,4548
4807,4212,4548
8998,2955,4548
8998,6424,4548
8998,6819,4548
8999,4990,4548
8999,4898,4548
7502,4886,4548
8929,2325,4548
7767,3830,4548
9000,6243,4548
6030,732,4548
2429,3811,4548
1195,7126,4548
1367,1392,4548
1367,4591,4548
1367,5801,4548
9001,2310,4548
3792,3210,4548
9002,7127,4548
1269,5602,4548
1269,5970,4548
8076,5367,4548
8076,2303,4548
7169,1919,4548
4696,7128,4548
2541,6080,4548
991,1883,4549
1810,1402,4549
8138,852,4549
1983,4515,4549
4057,5843,4549
8857,7129,4549
8899,4310,4549
2007,3395,4549
6000,3762,4549
3901,3199,4549
5551,2803,4549
7285,7130,4549
2189,6030,4549
4467,2585,4549
8274,3190,4549
3257,5459,4549
9003,3931,4549
9004,5547,4549
9005,863,4549
7452,5610,4549
7452,6085,4549
9006,7131,4549
845,2103,4550
7864,3957,4550
9007,4760,4550
1876,580,4550
1876,3560,4550
3433,1127,4550
8899,1124,4550
8899,4346,4550
4335,3646,4550
1303,5920,4550
7222,626,4550
1098,5026,4550
475,4731,4550
6888,679,4550
6888,1690,4550
6888,4262,4550
6888,4092,4550
6888,6415,4550
6888,7132,4550
5964,3456,4550
4273,3226,4550
1769,6342,4550
1136,4796,4550
7116,6700,4550
2792,3942,4550
8781,1563,4550
9008,550,4550
9009,7125,4550
8729,4599,4550
1053,5012,4550
9010,3236,4550
9010,3456,4550
7570,5178,4550
6854,7133,4550
5471,7134,4550
6053,1866,4550
6053,2149,4550
6053,7135,4550
9011,1302,4550
8332,4098,4550
9012,5651,4550
9013,4560,4551
6782,4430,4551
6782,6384,4551
8922,1573,4551
8922,4855,4551
8922,5717,4551
1983,7136,4551
7850,5272,4551
7850,2680,4551
8317,6427,4551
4450,7137,4551
3404,7138,4551
2292,6730,4551
4804,6798,4551
4199,4751,4551
3413,6891,4551
658,261,4551
658,2317,4551
2376,5026,4551
5869,3700,4551
8371,4438,4551
3982,5130,4551
3497,6233,4551
9014,3262,4551
3295,1254,4551
1737,4560,4551
9015,5716,4551
9015,7139,4551
9015,7049,4551
5118,4980,4551
5118,6043,4551
9016,5022,4551
2177,1442,4551
9017,5267,4551
7162,1250,4551
9018,5489,4551
7856,3428,4551
3587,3428,4551
3075,6087,4551
5434,4685,4551
5768,6875,4551
3829,4936,4551
9019,4500,4551
7585,6233,4551
9020,4908,4551
9021,2972,4551
3802,6069,4552
9022,30,4552
9023,7140,4552
9024,7141,4552
9025,7142,4552
9026,5026,4552
7850,6175,4552
6526,7143,4552
5818,1719,4552
5818,1254,4552
5818,874,4552
5818,4761,4552
5818,1295,4552
5818,4528,4552
8427,4394,4552
8690,1563,4552
9027,2249,4552
9028,7144,4552
9029,3995,4552
3413,5505,4552
345,3407,4552
658,2158,4552
8929,4031,4552
9030,2396,4552
8371,6662,4552
9031,7145,4552
9032,4273,4552
7116,732,4552
9033,6190,4552
7503,1148,4552
9015,5420,4552
8228,6815,4552
6280,7009,4552
1261,2384,4552
1261,7146,4552
9034,6086,4552
7697,5444,4552
1731,7138,4552
7119,5836,4552
597,7147,4552
6828,4560,4552
9035,2614,4552
8863,7148,4552
9036,6269,4552
3564,7149,4552
5722,7150,4552
3900,4392,4552
9037,1130,4553
9038,2369,4553
9038,2193,4553
9038,3472,4553
2990,6801,4553
1489,7151,4553
7686,7152,4553
7686,6364,4553
2366,7138,4553
7587,5430,4553
6439,7020,4553
2187,3213,4553
6093,7004,4553
4905,6056,4553
6353,2622,4553
6353,4750,4553
6353,7153,4553
5849,5604,4553
7004,6449,4553
584,7151,4553
8779,3293,4553
658,2467,4553
9039,6664,4553
3982,1599,4553
8858,4030,4553
7503,1717,4553
9015,4066,4553
9015,2951,4553
8248,1721,4553
8248,5645,4553
8248,6675,4553
4771,7154,4553
2266,6069,4553
9040,5772,4553
9041,7151,4553
3238,3688,4553
6854,7079,4553
9042,5912,4553
9042,5851,4553
9043,7155,4553
6504,974,4553
6504,2325,4553
9044,6212,4553
3867,3203,4553
3867,4966,4553
9045,6368,4553
5162,4908,4553
5162,5895,4553
6650,7138,4553
9046,2628,4553
9046,7153,4553
2260,2202,4554
2260,2452,4554
2260,2628,4554
2260,4034,4554
2260,7063,4554
9047,4623,4554
9048,1250,4554
3909,1848,4554
3123,7156,4554
4621,7157,4554
6399,5473,4554
6399,5449,4554
743,5581,4554
8811,914,4554
8811,6301,4554
6429,5242,4554
1371,5990,4554
6949,1845,4554
6949,3224,4554
6949,4219,4554
6949,5379,4554
7295,5411,4554
6888,6268,4554
1744,4217,4554
8151,6939,4554
9049,2645,4554
9050,6192,4554
9051,2149,4554
9051,4512,4554
9052,3726,4554
7464,1986,4554
8209,1705,4554
6957,4373,4554
4353,5198,4554
901,4047,4554
1200,6876,4554
5434,7158,4554
6205,4750,4554
4485,2058,4554
7239,3570,4554
4901,6787,4554
8077,6378,4554
8077,5201,4554
4963,5016,4555
2081,4683,4555
3643,4106,4555
7114,6111,4555
2533,4447,4555
2533,3622,4555
2533,4290,4555
2533,2908,4555
7539,6292,4555
5691,2149,4555
2503,3067,4555
596,2216,4555
4062,7159,4555
9053,1305,4555
9053,810,4555
9053,3645,4555
9054,3937,4555
2363,599,4555
1242,1634,4555
1242,2171,4555
3918,3644,4555
8614,4883,4555
7869,3708,4555
5424,2115,4555
9055,7160,4555
8652,2034,4555
7814,6259,4555
9056,4656,4555
9056,4596,4555
9056,5738,4555
3948,5452,4555
5553,7138,4555
7063,7161,4555
4357,6824,4555
4690,2353,4556
4690,3521,4556
9057,4959,4556
6493,1734,4556
930,4029,4556
3951,811,4556
9058,3415,4556
9058,1319,4556
9058,2596,4556
9058,1627,4556
9058,6853,4556
7904,6432,4556
9059,2080,4556
9060,6025,4556
5678,5439,4556
7116,663,4556
9051,2352,4556
